CompanyId,PersianYear,Return,Beta,Debt_to_total_assets_ratio,Operating_profit_to_sale,Fixed_asset_turnover,Return_from_market,Current_assets_ratio,Working_capital_return,Longterm_debt_to_equity_ratio,Return_ratio_without_risk,Profit_margin_growth_rate,Stock_market_value,Net_profit_to_sale,Net_profit_to_Gross_profit,Current_ratio,Net_working_capital,Operating_assets_Ratio,Total_asset_turnover,DPS,EPS_growth,Liquidity_ratios,ROA,Quick_Ratio,Average_payment_period,ROE,EPS,Total_income_growth,P_to_E,ROI,Capital,P_to_B,P_to_S,Cash_to_total_assets_ratio,Debt_to_equity_ratio,Equity_Ratio,DuPont_Ratio,Gross_profit_margin,Operating_profit_margin,Net_profit_margin,Sales_growth_rate,Current_debt_to_total_debt_Ratio,Cost_to_sales_ratio,Sale_to_current_assets,Operating_cash_flow_to_sales,Cash_flow_returns_to_sales,Profit_margin_before_interest_and_taxes,Net_return_on_working_capital
239,1392,194.6679139,0.391111479,0.35,525360.0,0.73,107.7122458,0.36,-197.11,1.73,20,0.26,2560000000000.0,378731.0,566715.0,1.07,67247.0,0.0,0.6,900.0,0.62,0.82,15.32,0.54,91.7,43.11,966.0,0.62,6.75,15.68,392000.0,2.42,1.73,19.98,1.64,2.64,37.91,38.42,35.61,25.67,45.24,53.38,2.78,1.49,26.57,45.12,34.85,-1501.02
241,1392,11.47776117,0.068062921,0.73,136373.0,1.64,107.7122458,0.46,-25.91,3.83,20,-0.14,864000000000.0,130462.0,173619.0,1.21,53005.0,0.0,1.18,550.0,0.27,1.07,21.78,0.67,60.24,46.38,2609.0,0.26,1.42,25.73,233000.0,2.23,1.22,19.05,0.73,1.73,57.9,24.59,19.32,18.48,39.16,90.19,5.16,2.3,7.08,11.72,24.81,-210.36
242,1392,47.7203648,1.076243912,0.38,214633.0,0.95,107.7122458,0.37,1337.58,0.7,20,-0.24,1980000000000.0,355927.0,262992.0,1.39,162874.0,0.0,0.63,350.0,0.19,0.95,25.03,0.36,37.3,37.24,949.0,0.19,3.48,26.76,600000.0,1.84,2.23,3.14,0.46,1.46,68.59,29.59,24.15,40.04,17.83,84.26,5.44,1.54,42.19,28.8,42.07,511.99
250,1392,309.4339624,0.646258426,0.0,218607.0,3.83,107.7122458,0.77,174.04,2.06,20,0.31,1490000000000.0,196096.0,240991.0,2.0,141517.0,0.0,1.22,5500.0,1.06,1.88,64.47,1.63,99.36,103.51,5602.0,1.06,7.6,80.24,35000.0,6.22,4.02,62.48,0.63,1.63,61.34,64.96,58.93,52.86,57.12,96.86,6.03,1.29,9.43,67.54,65.89,174.04
254,1392,24.5852828,0.254728365,0.68,59173.0,5.25,107.7122458,0.57,-18.66,2.24,20,-0.21,538000000000.0,29999.0,89966.0,0.89,-39804.0,77.81,3.03,45.0,-0.31,0.79,4.46,0.39,0.92,14.21,208.0,-0.31,17.96,7.28,144000.0,2.23,0.26,14.05,2.24,3.24,30.84,4.42,2.9,1.47,40.28,98.33,1.55,5.54,7.07,2.45,3.4,-32.8
255,1392,15.00000001,1.187995099,0.63,-7834.0,1.61,107.7122458,0.66,481.59,1.94,20,5.13,839000000000.0,77757.0,141132.0,1.46,391127.0,65.26,0.56,40.0,-0.18,0.68,9.46,0.87,69.16,24.52,155.0,0.35,10.83,11.71,500000.0,1.1,0.87,2.08,1.94,2.94,34.01,14.66,-0.81,8.08,-16.72,95.21,13.34,0.99,51.93,12.71,22.03,-104.26
258,1392,245.8598726,-0.280347943,0.51,474841.0,1.16,107.7122458,0.79,99.63,1.03,20,0.2,3770000000000.0,347512.0,517890.0,2.17,406560.0,84.35,0.72,325.0,-0.66,1.07,22.5,0.66,12.84,28.68,397.0,0.49,10.87,36.89,874491.0,2.98,3.4,5.27,0.27,1.27,78.51,46.68,42.8,31.33,59.52,100.0,3.88,1.47,78.83,32.15,43.21,101.06
259,1392,120.1754387,-0.391095734,0.65,445797.0,11.83,107.7122458,0.89,64.02,2.06,20,0.44,2700000000000.0,413252.0,411865.0,1.64,723990.0,55.44,2.0,500.0,0.07,1.49,20.04,0.73,12.28,45.12,1377.0,0.07,6.53,27.55,500000.0,2.63,0.66,9.15,1.15,2.15,46.51,10.0,10.82,10.03,32.45,95.11,1.48,2.25,7.28,19.11,13.82,63.95
264,1392,48.83720931,0.230149798,0.47,352834.0,3.42,107.7122458,0.72,97.38,0.93,20,0.13,2270000000000.0,262564.0,341693.0,1.8,459009.0,67.33,2.0,200.0,4.14,1.48,20.77,1.06,15.44,35.84,612.0,4.14,8.66,28.7,429000.0,2.52,0.9,11.02,0.93,1.93,51.86,13.52,13.96,10.39,273.28,97.57,1.42,2.14,16.97,15.71,14.12,97.38
268,1392,102.9411765,0.550578175,0.0,120795.0,4.18,107.7122458,0.78,69.32,7.02,20,0.08,257000000000.0,-77166.0,178180.0,1.13,58664.0,0.0,1.56,,-3.48,0.85,3.39,0.45,53.28,26.92,-1513.0,-3.48,-3.32,3.74,51000.0,2.65,0.28,2.19,-35.75,-34.75,-2.88,19.26,13.06,-8.34,7.13,71.21,3.86,2.09,5.51,12.45,0.1,-299.93
269,1392,230.7086614,1.441577667,0.0,421470.0,4.15,107.7122458,0.82,2461.57,5.47,20,0.58,1490000000000.0,121148.0,441786.0,1.02,54833.0,0.0,1.18,250.0,-0.17,0.65,3.02,0.45,195.19,17.13,269.0,-0.17,12.28,4.41,450000.0,2.05,0.31,7.8,5.47,6.47,15.46,9.34,8.92,2.56,-6.23,97.03,1.98,1.27,9.52,4.6,8.16,-1730685.71
271,1392,80.54187192,1.508965,0.0,1757582.0,4.98,107.7122458,0.74,96.41,0.97,20,0.23,8580000000000.0,1718520.0,1855222.0,4.14,2082034.0,0.0,0.74,640.0,0.42,3.31,42.13,2.75,266.58,49.97,1820.0,0.42,2.36,37.75,2000000.0,1.97,2.6,15.84,0.17,1.17,85.3,61.8,58.55,57.25,15.44,88.46,2.77,1.2,28.53,30.37,61.93,96.41
273,1392,8.928571457,0.734067817,0.0,-12627.0,2.48,107.7122458,0.8,14.24,0.56,20,-0.16,714000000000.0,-1011.0,22839.0,2.81,294292.0,0.0,0.75,,-1.01,1.98,6.97,1.04,40.34,10.07,-3.0,-1.01,-738.67,8.91,322000.0,1.75,1.76,4.7,0.5,1.5,66.67,5.62,-3.11,-0.25,-34.05,87.42,8.88,1.0,79.28,-3.46,-0.25,-0.39
274,1392,17.92035388,1.41587044,0.0,68156.0,2.82,107.7122458,0.77,59.08,1.08,20,0.23,578000000000.0,105691.0,83058.0,3.16,177111.0,0.0,1.15,700.0,-0.21,2.59,27.54,1.23,0.94,37.37,880.0,-0.21,5.48,34.23,120000.0,2.05,1.31,9.84,0.29,1.29,77.76,18.8,15.43,23.93,-14.05,87.22,3.85,1.79,27.17,13.41,26.72,59.08
275,1392,228.9156626,-0.162531818,0.0,-8191.0,0.82,107.7122458,0.64,2706.07,1.84,20,-2.58,219000000000.0,10851.0,-836.0,2.23,13174.0,0.0,0.58,,-2.95,1.52,31.96,1.46,899.87,79.14,434.0,-2.94,20.19,63.12,25000.0,7.72,8.51,1.41,1.84,2.84,35.19,-3.25,-31.8,42.13,215.61,83.63,10.32,1.12,97.07,-48.97,42.13,-230.24
278,1392,75.96810942,0.959724009,0.0,-1431.0,2.61,107.7122458,0.96,234.64,7.72,20,1.21,379000000000.0,101810.0,14719.0,3.48,119493.0,0.0,0.19,,14.04,2.0,38.61,2.37,825.3,283.08,1068.0,13.86,2.22,76.3,95243.0,2.88,7.58,27.65,0.38,1.38,72.62,29.42,-2.86,203.47,20.89,96.88,29.79,0.3,190.34,-40.53,203.47,152.61
289,1392,311.1959287,0.016676133,0.0,403832.0,2.5,107.7122458,0.7,86.94,0.72,20,-0.03,3710000000000.0,298936.0,448121.0,1.9,441275.0,0.0,1.09,350.0,0.15,1.42,24.17,0.78,58.93,40.27,1245.0,0.15,7.1,29.25,420000.0,4.22,2.75,5.93,0.56,1.56,63.98,33.26,29.97,22.19,40.34,98.72,4.14,1.45,17.81,16.14,30.69,86.94
292,1392,511.7647057,-0.35213557,0.0,74072.0,4.2,107.7122458,0.88,97.7,0.78,20,0.42,531000000000.0,63883.0,82089.0,2.97,82900.0,0.0,1.34,1000.0,1.15,2.11,50.75,1.46,84.16,74.56,2129.0,1.15,8.32,57.23,40000.0,4.89,3.16,30.62,0.41,1.41,70.7,48.81,44.05,37.99,50.71,93.35,5.91,1.35,17.84,37.29,48.22,97.77
308,1392,326.388889,0.5348668,0.0,359034.0,3.15,107.7122458,0.86,69.22,1.69,20,0.85,975000000000.0,239750.0,471452.0,1.6,436830.0,0.0,1.1,420.0,1.4,1.06,19.08,0.79,114.53,52.88,998.0,1.4,4.07,24.28,240000.0,1.78,0.71,3.18,1.46,2.46,40.64,34.2,26.05,17.39,51.01,91.01,8.78,1.18,17.41,10.74,27.02,67.19
309,1392,234.7266881,0.401329159,0.0,58690.0,5.82,107.7122458,0.91,33.43,1.46,20,-0.01,306000000000.0,41037.0,88838.0,1.96,127403.0,0.0,0.73,350.0,0.26,-0.18,13.11,0.39,31.94,28.48,554.0,0.26,7.47,17.94,74000.0,1.95,1.35,7.88,1.15,2.15,46.48,39.08,25.82,18.05,11.13,97.49,14.86,0.75,32.56,20.19,27.03,33.44
311,1392,190.1098901,0.609794976,0.0,13970.0,6.05,107.7122458,0.96,78.76,-1.84,20,-0.92,914000000000.0,-13719.0,79499.0,1.19,66287.0,0.0,0.56,,-0.97,0.65,-1.89,0.59,212.02,0.0,-26.0,-0.86,-67.65,-5.22,519686.0,-14.73,2.24,42.69,-18.01,-17.01,-5.88,19.5,3.43,-3.37,80.09,84.34,11.54,0.4,127.48,46.22,5.9,-19.3
312,1392,106.1320755,0.760751959,0.0,514588.0,16.58,107.7122458,0.81,84.43,2.17,20,0.13,3110000000000.0,625248.0,1590925.0,1.27,948357.0,0.0,1.38,300.0,0.59,1.23,11.08,1.1,43.55,34.57,694.0,0.59,4.97,16.34,900000.0,1.53,0.42,58.71,2.17,3.17,31.54,21.67,7.01,8.52,40.36,96.22,15.11,1.42,12.26,35.19,12.24,82.78
313,1392,66.29213476,0.514601464,0.0,19058.0,9.77,107.7122458,0.97,17.8,1.5,20,-0.49,116000000000.0,12825.0,42469.0,2.3,75303.0,0.0,0.88,400.0,-0.4,0.75,10.54,0.81,215.34,20.94,427.0,-0.4,9.04,11.89,30000.0,1.93,1.08,11.89,1.28,2.28,43.87,39.66,17.8,11.98,16.72,75.52,16.64,0.8,28.01,-2.67,18.45,17.8
322,1392,405.0657896,0.291327398,0.0,143379.0,8.68,107.7122458,0.86,54.28,2.35,20,1.36,1690000000000.0,179614.0,272845.0,1.48,432720.0,0.0,1.04,500.0,0.97,0.87,12.68,0.49,80.25,41.5,1187.0,0.97,9.4,23.15,151200.0,3.35,1.15,3.33,2.35,3.35,29.83,18.54,9.74,12.2,35.32,84.9,9.23,1.02,10.27,-2.24,16.12,54.28
329,1392,205.1724137,1.447050474,0.0,804357.0,3.75,107.7122458,0.76,151.42,3.09,20,-0.32,8420000000000.0,532410.0,523739.0,1.07,477773.0,0.0,0.28,250.0,-0.16,-0.21,5.61,0.79,1553.64,20.64,354.0,-0.16,15.86,9.52,1500000.0,3.14,2.91,1.64,2.62,3.62,27.6,19.94,30.63,20.27,24.9,97.87,9.11,0.39,51.84,24.47,45.06,151.42
330,1392,371.6981134,-0.071440147,0.0,178041.0,2.19,107.7122458,0.86,44.69,3.02,20,-0.04,3350000000000.0,150713.0,236217.0,2.82,671345.0,0.0,0.49,620.0,0.0,-0.96,12.79,0.65,168.32,35.89,886.0,0.0,15.77,24.41,240000.0,7.27,5.8,3.12,1.69,2.69,37.19,40.84,30.78,26.06,14.37,47.23,8.02,0.56,29.39,35.87,32.96,33.22
332,1392,171.4285712,0.30153707,0.0,155902.0,3.55,107.7122458,0.91,23.83,0.99,20,-0.02,1170000000000.0,123239.0,193505.0,2.65,558789.0,0.0,0.48,350.0,-0.14,-1.81,12.51,0.59,165.67,21.8,492.0,-0.13,9.47,15.28,250000.0,1.94,2.45,10.46,0.67,1.67,59.99,40.67,32.76,25.9,3.7,84.4,7.61,0.53,52.54,14.07,36.46,24.29
338,1392,98.50746275,0.899757073,,97450.0,,107.7122458,,,,20,,1220000000000.0,-55921.0,237948.0,,,,,50.0,-3.3,,,,,,-186.0,-3.29,-10.97,,300000.0,2.05,0.86,4.96,2.62,3.62,27.6,16.64,6.82,-3.91,-12.02,51.68,7.91,0.8,20.98,14.35,8.74,-9.48
340,1392,274.437086,1.115337368,0.0,196639.0,18.87,107.7122458,0.95,48.17,5.2,20,0.97,585000000000.0,79089.0,275847.0,1.2,235973.0,0.0,1.0,750.0,1.14,0.75,5.22,0.61,290.08,29.23,1464.0,1.14,7.4,8.05,54000.0,1.93,0.39,2.25,4.9,5.9,16.96,18.21,12.98,5.22,45.5,97.7,5.75,0.94,3.56,-9.12,16.27,45.26
351,1392,181.081081,1.653874399,0.94,6960601.0,2.66,107.7122458,0.72,26.58,41.84,20,-0.8,25400000000000.0,-916859.0,9772938.0,0.84,-12776108.0,0.0,0.85,,-0.79,0.76,-0.8,0.59,302.06,-12.77,-95.0,-0.77,-27.85,-1.76,9600000.0,3.97,0.3,4.86,13.84,14.84,6.74,11.53,8.22,-1.08,20.06,90.62,7.52,1.26,11.33,19.71,11.95,5.45
354,1392,73.58490564,1.166493599,0.87,1392826.0,2.94,107.7122458,0.37,15.15,14.26,20,-8.41,18200000000000.0,-4550358.0,4967814.0,0.45,-28336343.0,0.0,0.53,,-0.37,0.43,-2.08,0.38,156.54,-18.78,-437.0,-0.37,-4.0,-4.07,10400000.0,1.79,0.46,19.73,6.24,7.24,13.82,13.51,3.79,-12.38,28.72,95.86,8.32,1.42,26.58,36.68,7.25,14.78
356,1392,154.2372883,1.379765604,0.64,311653.0,8.39,107.7122458,0.91,6.15,2.55,20,-0.39,3390000000000.0,127176.0,1332665.0,1.48,2300137.0,0.0,0.98,25.0,-1.24,1.09,1.43,0.79,321.4,4.94,52.0,-1.24,27.15,2.59,2400000.0,1.28,0.39,17.6,1.94,2.94,34.04,15.28,3.57,1.46,21.76,92.54,10.45,1.36,27.52,6.17,7.0,6.03
357,1392,236.0000003,1.44860845,0.89,-1245999.0,2.36,107.7122458,0.75,96.14,12.21,20,1.69,4070000000000.0,-2261092.0,290244.0,0.84,-1774080.0,0.0,0.61,,1.3,0.66,-1.88,0.55,261.54,-23.52,-1130.0,1.3,-1.8,-4.85,2000000.0,0.89,0.46,12.56,3.43,4.43,22.55,3.26,-13.99,-25.39,-42.95,89.82,6.98,1.1,22.46,-28.07,-4.44,98.43
358,1392,124.5098038,0.433106698,0.69,43648.0,4.43,107.7122458,0.85,16.94,2.65,20,-0.32,417000000000.0,24458.0,91983.0,1.3,154156.0,0.0,1.5,100.0,-0.01,0.94,3.33,0.4,25.15,10.12,119.0,0.0,17.18,6.98,204120.0,1.69,0.38,7.25,2.27,3.27,30.55,8.35,3.96,2.22,29.1,93.05,6.86,1.66,18.54,10.45,4.03,16.0
360,1392,224.6167945,0.162478947,0.68,13591.0,2.23,107.7122458,0.82,6.19,2.69,20,-0.09,315000000000.0,835.0,33616.0,1.63,67899.0,0.0,0.74,9.0,-0.92,0.73,1.07,0.57,181.99,2.73,18.0,-0.92,198.83,1.48,88000.0,2.98,1.95,27.35,1.45,2.45,40.83,20.77,8.4,0.52,12.98,94.48,8.26,0.76,27.19,31.1,9.52,1.7
362,1392,166.6666666,0.739671688,0.66,96561.0,2.82,107.7122458,0.75,19.85,2.46,20,-1.32,1330000000000.0,58648.0,245563.0,1.3,345286.0,0.0,1.39,40.0,-1.39,1.14,2.98,0.68,338.76,8.1,114.0,-1.39,22.86,5.38,510300.0,1.75,0.49,1.95,1.62,2.62,38.19,8.99,3.54,2.15,20.77,93.01,5.41,1.84,18.69,4.41,5.25,18.88
363,1392,167.7419355,-0.539290136,0.68,28396.0,2.73,107.7122458,0.85,3.55,3.24,20,-0.37,482000000000.0,1798.0,90505.0,1.78,400062.0,0.0,0.6,10.0,-1.13,1.28,0.91,0.98,138.95,3.38,11.0,-1.15,146.18,1.2,150000.0,1.6,0.75,0.39,2.99,3.99,25.06,14.11,4.43,0.28,27.29,62.74,9.15,0.7,23.38,-0.44,10.89,0.63
364,1392,175.8620689,0.617716883,0.84,-24774.0,2.99,107.7122458,0.63,124.6,44.66,20,-0.4,264000000000.0,-25560.0,110243.0,0.99,-2803.0,0.0,2.78,,-0.25,0.89,-0.85,0.3,71.48,-4.06,-170.0,-0.25,-10.34,-1.76,150000.0,2.34,0.16,2.74,3.9,4.9,20.42,6.81,-1.53,-1.58,26.06,78.47,3.23,4.74,9.26,3.37,-0.43,79.01
365,1392,254.5945946,0.03893114,0.93,-3829.0,3.25,107.7122458,0.79,29.41,218.96,20,-0.98,199000000000.0,-3179.0,57226.0,0.85,-37231.0,0.0,0.73,,-0.95,0.64,-0.99,0.54,339.16,0.0,-39.0,-0.95,-63.64,-2.37,80000.0,51.67,0.85,7.63,218.96,219.96,0.45,24.36,-1.63,-1.35,144.16,67.59,12.16,1.32,34.05,34.63,8.1,7.8
366,1392,56.06060607,0.153706338,0.78,-82015.0,1.42,107.7122458,0.81,-67.55,-2.73,20,-0.44,79500000000.0,-44330.0,1258.0,1.18,31887.0,0.0,0.57,,-0.32,0.8,-5.5,0.7,757.98,0.0,-886.0,-0.32,-1.79,-14.37,50000.0,-0.91,0.51,9.91,-2.73,-1.73,-57.94,0.81,-53.04,-28.67,1.88,40.52,19.0,0.8,32.34,-2.89,-23.53,-121.29
367,1392,144.3478261,0.389087051,0.71,141122.0,5.67,107.7122458,0.8,82.71,2.71,20,3.11,360000000000.0,83772.0,220842.0,1.36,169166.0,0.0,1.56,100.0,18.93,1.23,10.97,0.82,239.24,33.6,598.0,18.89,4.3,18.08,140000.0,1.13,0.3,12.82,1.55,2.55,39.24,18.52,11.83,7.03,33.65,96.58,6.49,1.86,11.7,4.74,12.7,77.8
368,1392,6.329113919,0.015020529,0.57,46829.0,2.44,107.7122458,0.87,18.78,1.54,20,1.64,84400000000.0,26925.0,67299.0,1.82,160160.0,0.0,0.76,40.0,2.68,1.44,6.78,1.2,640.16,14.53,269.0,2.68,3.14,8.73,100000.0,0.43,0.28,1.82,1.08,2.08,48.07,22.46,15.63,8.99,16.43,91.87,7.67,0.84,33.37,7.16,16.21,21.37
369,1392,62.00607907,0.626134927,0.86,39535.0,7.72,107.7122458,0.92,5.61,9.32,20,-0.86,171000000000.0,2070.0,77688.0,1.18,39670.0,0.0,2.01,,-0.44,1.05,0.7,0.81,15.62,4.1,20.0,-0.43,85.55,1.23,100000.0,3.14,0.29,3.22,4.78,5.78,17.31,13.04,6.63,0.35,7.97,88.75,6.55,2.4,16.78,13.58,6.65,5.18
370,1392,304.9295773,0.579255264,0.57,51272.0,1.8,107.7122458,0.74,105.0,1.82,20,1.83,268000000000.0,42269.0,74105.0,1.58,82414.0,0.0,0.82,50.0,2.77,1.41,15.17,1.07,306.02,36.26,845.0,2.76,3.73,18.94,85000.0,1.95,1.17,4.81,1.2,2.2,45.48,32.49,22.48,18.53,32.93,85.66,10.76,1.02,21.92,12.63,29.66,98.36
371,1392,415.0000001,-2.210736543,1.03,50928.0,2.88,107.7122458,0.94,4.31,10.77,20,-1.25,967000000000.0,1477.0,37271.0,1.24,129616.0,0.0,0.96,,-1.05,1.12,0.52,0.81,472.2,0.0,23.0,-1.05,131.35,2.21,64000.0,16.14,1.76,0.77,10.77,11.77,8.49,6.79,9.28,0.27,18.87,82.18,7.96,0.83,11.66,-1.59,10.72,4.31
372,1392,215.5172414,0.859612704,0.71,128574.0,3.43,107.7122458,0.81,48.68,2.95,20,0.71,385000000000.0,65389.0,235081.0,1.29,167657.0,0.0,1.75,100.0,1.35,1.12,7.4,0.68,178.96,23.09,306.0,1.36,5.91,10.62,213000.0,1.22,0.25,2.88,1.99,2.99,33.4,15.22,8.33,4.23,37.6,92.62,7.36,2.06,13.79,5.55,8.36,48.68
373,1392,692.8571436,0.898300571,0.74,36363.0,6.94,107.7122458,0.81,-10.41,15.11,20,4.47,322000000000.0,-15027.0,89818.0,1.12,77210.0,0.0,1.66,0.0,6.14,1.04,-0.71,0.88,340.56,-8.19,-150.0,6.15,-21.49,-1.37,100000.0,4.46,0.23,7.03,15.11,16.11,6.21,6.37,2.58,-1.07,11.52,78.48,3.81,2.28,7.09,18.36,3.79,-32.68
374,1392,258.4229391,0.95813103,0.69,98129.0,7.05,107.7122458,0.94,11.7,3.26,20,11.68,452000000000.0,12871.0,180276.0,1.51,314352.0,0.0,1.29,7.0,3.07,1.09,3.12,0.49,200.65,12.09,61.0,2.95,35.25,5.37,210000.0,1.69,0.35,5.8,3.22,4.22,23.71,14.13,7.69,1.01,46.53,84.12,3.99,1.29,16.46,4.42,8.18,4.98
375,1392,376.8627447,0.357048684,0.74,24161.0,3.49,107.7122458,0.84,25.12,4.94,20,11.46,549000000000.0,15408.0,69210.0,1.22,109367.0,0.0,2.11,8.0,9.5,0.94,2.06,0.29,67.77,11.84,105.0,8.86,35.88,5.25,145705.0,3.05,0.33,3.31,3.37,4.37,22.88,4.16,1.45,0.93,35.37,82.91,2.05,3.03,8.75,5.05,2.19,19.62
376,1392,314.8148149,0.781102328,0.87,156643.0,1.59,107.7122458,0.69,42.43,11.15,20,-0.25,948000000000.0,866.0,255080.0,0.8,-468422.0,0.0,1.21,,-1.0,0.72,0.03,0.55,407.64,0.24,1.0,-1.0,1718.0,0.09,552000.0,2.75,0.31,0.21,6.66,7.66,13.06,8.37,5.14,0.03,15.65,94.38,3.68,1.8,18.11,5.41,5.18,-0.2
377,1392,106.9444445,0.328936824,0.62,27111.0,1.75,107.7122458,0.81,2.11,1.91,20,-0.56,977000000000.0,3601.0,65195.0,1.37,190599.0,0.0,0.71,2.0,-0.56,0.45,0.4,0.31,264.59,1.08,12.0,-0.56,271.33,0.54,300000.0,2.92,1.52,0.36,1.54,2.54,39.44,10.17,4.23,0.56,28.0,91.94,6.52,1.02,46.79,13.3,11.28,2.13
383,1392,556.7567567,-0.121489346,0.41,14912.0,1.76,107.7122458,0.65,98.2,0.74,20,3.13,297000000000.0,31721.0,25935.0,1.76,43993.0,0.0,0.93,200.0,3.99,1.69,22.72,1.11,178.5,37.95,793.0,3.96,6.8,22.23,55000.0,3.05,2.28,26.06,0.62,1.62,61.82,19.97,11.48,24.42,20.12,96.16,8.63,1.28,30.8,3.69,31.19,98.33
427,1392,174.4057051,0.307692069,0.56,140414.0,1.61,107.7122458,0.65,158.77,1.81,20,-0.16,1110000000000.0,139433.0,165582.0,2.18,103251.0,0.0,1.22,2400.0,0.38,1.53,48.3,0.93,0.5,76.76,2788.0,0.38,7.97,50.91,50000.0,5.45,3.15,40.01,0.55,1.55,64.42,47.0,39.86,39.58,35.73,78.04,6.79,1.84,14.19,33.85,43.68,158.06
435,1392,9.883720876,1.19476926,0.0,16422680.0,1.08,107.7122458,0.47,338.98,1.26,20,-0.07,112000000000000.0,13736351.0,19583535.0,1.44,10596847.0,0.0,0.5,400.0,-0.72,0.76,15.87,0.71,204.75,25.08,392.0,-0.43,8.13,18.66,35000000.0,1.82,2.57,7.89,0.54,1.54,64.76,45.2,37.9,31.7,-8.83,93.05,5.78,1.17,80.78,51.7,38.91,194.05
436,1392,55.46218493,1.108988846,0.5,39511766.0,2.05,107.7122458,0.54,712.76,1.17,20,0.28,156000000000000.0,30887475.0,41076885.0,1.15,9413121.0,50.45,0.74,660.0,0.1,0.86,23.54,0.55,23.71,49.42,857.0,0.54,5.04,26.85,36000000.0,2.17,1.6,8.52,1.07,2.07,48.2,42.23,40.62,31.75,37.63,91.77,5.16,1.23,37.01,19.93,42.75,601.14
441,1392,33.04187754,0.07593407,0.45,2725198.0,2.2,107.7122458,0.55,103.06,0.93,20,-0.08,40500000000000.0,2334061.0,2928011.0,1.33,1494529.0,81.63,0.93,280.0,-0.57,0.79,18.49,0.27,0.25,29.8,555.0,-0.35,17.37,28.5,4200000.0,5.32,3.46,9.59,0.86,1.86,53.87,25.04,23.31,19.96,25.27,97.1,1.34,1.61,35.92,18.25,24.84,103.06
442,1392,56.12244895,0.595508187,0.56,17923652.0,3.97,107.7122458,0.72,143.57,1.46,20,0.16,75100000000000.0,16104013.0,20059312.0,1.9,14797217.0,64.22,1.37,1650.0,-0.7,1.34,40.04,0.99,17.78,71.77,2013.0,0.11,4.67,54.8,8000000.0,2.91,1.36,5.59,0.82,1.82,54.91,36.28,32.41,29.12,28.62,93.23,4.03,1.77,14.47,30.89,35.37,143.57
443,1392,71.92874699,1.606959084,0.61,10855553.0,15.95,107.7122458,0.54,-110.77,3.74,20,0.59,43200000000000.0,8960564.0,9886875.0,0.99,-103459.0,0.0,5.17,4399.0,2.21,0.96,41.36,0.46,23.27,109.87,4613.0,2.21,4.82,54.57,1942106.0,3.83,0.39,10.33,1.56,2.56,39.12,8.82,9.68,7.99,101.19,70.68,0.67,9.11,1.73,6.44,10.42,-1162.24
444,1392,44.17808211,1.403654664,0.67,14945575.0,22.3,107.7122458,0.81,110.67,2.13,20,-0.06,113000000000000.0,19730948.0,15997346.0,2.25,23311577.0,0.0,5.89,1500.0,0.81,2.22,31.6,1.61,23.28,60.73,4740.0,0.81,5.7,51.16,10000000.0,2.96,0.31,46.81,0.51,1.51,66.39,4.35,4.07,5.37,90.95,96.9,0.29,8.77,1.13,-1.53,6.16,107.27
445,1392,130.5263157,0.805136742,0.57,5423534.0,2.45,107.7122458,0.85,106.34,1.35,20,0.14,28000000000000.0,6516259.0,7571472.0,2.55,6774240.0,0.0,0.81,7500.0,0.24,2.43,52.64,2.28,472.37,77.09,6859.0,0.24,4.3,61.23,950000.0,3.1,2.79,49.98,0.49,1.49,66.96,75.33,53.96,64.84,56.24,99.13,13.95,0.9,9.45,63.22,65.36,111.02
497,1392,290.8831909,0.442450503,0.48,424010.0,1.02,107.7122458,0.42,6793.96,1.01,20,0.18,2290000000000.0,421724.0,471947.0,1.69,192722.0,0.0,1.06,1100.0,0.95,1.2,39.93,0.51,31.68,57.78,1204.0,0.95,5.44,43.11,350000.0,2.78,2.05,5.19,0.36,1.36,73.43,42.32,38.02,37.82,36.86,93.26,4.69,2.37,31.38,32.2,40.16,446.55
559,1392,-17.4089069,0.671344097,0.48,889595.0,2.19,107.7122458,0.6,48.88,2.34,20,-0.54,7760000000000.0,917693.0,989161.0,2.09,2489147.0,74.98,0.7,450.0,-0.38,0.75,10.34,0.69,20.73,27.03,482.0,-0.38,8.46,11.89,1903000.0,1.99,1.24,6.52,2.26,3.26,30.68,15.84,14.25,14.7,15.15,67.23,1.58,1.02,30.48,-2.21,22.17,47.86
563,1392,395.4751131,0.906706512,0.0,588967.0,6.2,107.7122458,0.82,135.25,2.4,20,0.3,3460000000000.0,432615.0,671890.0,1.89,391822.0,0.0,1.26,4300.0,1.07,1.39,50.32,1.04,276.49,91.39,5768.0,1.07,6.66,54.89,90000.0,5.8,3.19,2.2,0.78,1.78,56.14,61.99,54.34,39.91,72.91,94.9,7.56,1.3,6.92,23.17,55.52,135.3
589,1392,262.055336,1.900092496,,33312.0,,107.7122458,,,,20,,299000000000.0,70249.0,38197.0,,,,,1500.0,1.62,,,,,,1756.0,1.61,4.25,,40000.0,2.58,0.6,8.25,0.86,1.86,53.76,7.65,6.67,14.07,51.34,100.0,1.32,3.63,8.01,2.62,16.73,203.45
592,1392,53.78888601,1.844198311,,12400946.0,,107.7122458,,,,20,,62500000000000.0,11616300.0,19015958.0,,,,,4400.0,0.18,,,,,,4840.0,0.18,5.38,,2400000.0,4.36,2.6,15.47,0.46,1.46,68.29,79.05,51.55,48.29,18.24,98.62,22.48,1.59,9.98,73.78,50.77,151.4
