CompanyId,Return,Beta,Return_mean,Return_median,Return_min,Return_max,Beta_mean,Beta_median,Beta_min,Beta_max,Debt_to_total_assets_ratio_mean,Debt_to_total_assets_ratio_median,Debt_to_total_assets_ratio_min,Debt_to_total_assets_ratio_max,Operating_profit_to_sale_mean,Operating_profit_to_sale_median,Operating_profit_to_sale_min,Operating_profit_to_sale_max,Fixed_asset_turnover_mean,Fixed_asset_turnover_median,Fixed_asset_turnover_min,Fixed_asset_turnover_max,Return_from_market_mean,Return_from_market_median,Return_from_market_min,Return_from_market_max,Current_assets_ratio_mean,Current_assets_ratio_median,Current_assets_ratio_min,Current_assets_ratio_max,Working_capital_return_mean,Working_capital_return_median,Working_capital_return_min,Working_capital_return_max,Longterm_debt_to_equity_ratio_mean,Longterm_debt_to_equity_ratio_median,Longterm_debt_to_equity_ratio_min,Longterm_debt_to_equity_ratio_max,Return_ratio_without_risk_mean,Return_ratio_without_risk_median,Return_ratio_without_risk_min,Return_ratio_without_risk_max,Profit_margin_growth_rate_mean,Profit_margin_growth_rate_median,Profit_margin_growth_rate_min,Profit_margin_growth_rate_max,Stock_market_value_mean,Stock_market_value_median,Stock_market_value_min,Stock_market_value_max,Net_profit_to_sale_mean,Net_profit_to_sale_median,Net_profit_to_sale_min,Net_profit_to_sale_max,Net_profit_to_Gross_profit_mean,Net_profit_to_Gross_profit_median,Net_profit_to_Gross_profit_min,Net_profit_to_Gross_profit_max,Current_ratio_mean,Current_ratio_median,Current_ratio_min,Current_ratio_max,Net_working_capital_mean,Net_working_capital_median,Net_working_capital_min,Net_working_capital_max,Operating_assets_Ratio_mean,Operating_assets_Ratio_median,Operating_assets_Ratio_min,Operating_assets_Ratio_max,Total_asset_turnover_mean,Total_asset_turnover_median,Total_asset_turnover_min,Total_asset_turnover_max,DPS_mean,DPS_median,DPS_min,DPS_max,EPS_growth_mean,EPS_growth_median,EPS_growth_min,EPS_growth_max,Liquidity_ratios_mean,Liquidity_ratios_median,Liquidity_ratios_min,Liquidity_ratios_max,ROA_mean,ROA_median,ROA_min,ROA_max,Quick_Ratio_mean,Quick_Ratio_median,Quick_Ratio_min,Quick_Ratio_max,Average_payment_period_mean,Average_payment_period_median,Average_payment_period_min,Average_payment_period_max,ROE_mean,ROE_median,ROE_min,ROE_max,EPS_mean,EPS_median,EPS_min,EPS_max,Total_income_growth_mean,Total_income_growth_median,Total_income_growth_min,Total_income_growth_max,P_to_E_mean,P_to_E_median,P_to_E_min,P_to_E_max,ROI_mean,ROI_median,ROI_min,ROI_max,Capital_mean,Capital_median,Capital_min,Capital_max,P_to_B_mean,P_to_B_median,P_to_B_min,P_to_B_max,P_to_S_mean,P_to_S_median,P_to_S_min,P_to_S_max,Cash_to_total_assets_ratio_mean,Cash_to_total_assets_ratio_median,Cash_to_total_assets_ratio_min,Cash_to_total_assets_ratio_max,Debt_to_equity_ratio_mean,Debt_to_equity_ratio_median,Debt_to_equity_ratio_min,Debt_to_equity_ratio_max,Equity_Ratio_mean,Equity_Ratio_median,Equity_Ratio_min,Equity_Ratio_max,DuPont_Ratio_mean,DuPont_Ratio_median,DuPont_Ratio_min,DuPont_Ratio_max,Gross_profit_margin_mean,Gross_profit_margin_median,Gross_profit_margin_min,Gross_profit_margin_max,Operating_profit_margin_mean,Operating_profit_margin_median,Operating_profit_margin_min,Operating_profit_margin_max,Net_profit_margin_mean,Net_profit_margin_median,Net_profit_margin_min,Net_profit_margin_max,Sales_growth_rate_mean,Sales_growth_rate_median,Sales_growth_rate_min,Sales_growth_rate_max,Current_debt_to_total_debt_Ratio_mean,Current_debt_to_total_debt_Ratio_median,Current_debt_to_total_debt_Ratio_min,Current_debt_to_total_debt_Ratio_max,Cost_to_sales_ratio_mean,Cost_to_sales_ratio_median,Cost_to_sales_ratio_min,Cost_to_sales_ratio_max,Sale_to_current_assets_mean,Sale_to_current_assets_median,Sale_to_current_assets_min,Sale_to_current_assets_max,Operating_cash_flow_to_sales_mean,Operating_cash_flow_to_sales_median,Operating_cash_flow_to_sales_min,Operating_cash_flow_to_sales_max,Cash_flow_returns_to_sales_mean,Cash_flow_returns_to_sales_median,Cash_flow_returns_to_sales_min,Cash_flow_returns_to_sales_max,Profit_margin_before_interest_and_taxes_mean,Profit_margin_before_interest_and_taxes_median,Profit_margin_before_interest_and_taxes_min,Profit_margin_before_interest_and_taxes_max,Net_return_on_working_capital_mean,Net_return_on_working_capital_median,Net_return_on_working_capital_min,Net_return_on_working_capital_max,r_dicho,b_dicho
29,41.66904833,0.327542259,379.9725653,379.9725653,379.9725653,379.9725653,1.225069337,1.225069337,1.225069337,1.225069337,0.0,0.0,0.0,0.0,204977.0,204977.0,172075.0,237879.0,2.225,2.225,1.72,2.73,171.0232251,171.0232251,154.9631166,187.0833336,0.6799999999999999,0.6799999999999999,0.65,0.71,127.57,127.57,104.52,150.62,1.535,1.535,1.46,1.61,20.0,20.0,20.0,20.0,0.155,0.155,0.03,0.28,10500000000000.0,10500000000000.0,8700000000000.0,12300000000000.0,131808.5,131808.5,103314.0,160303.0,376818.0,376818.0,315279.0,438357.0,1.245,1.245,1.19,1.3,208804.5,208804.5,153642.0,263967.0,98.94,98.94,98.44,99.44,2.2,2.2,2.11,2.29,49.5,49.5,14.0,85.0,0.325,0.325,-0.24,0.89,0.965,0.965,0.88,1.05,7.845,7.845,7.76,7.93,0.775,0.775,0.74,0.81,44.06,44.06,42.86,45.26,17.725,17.725,17.3,18.15,151.0,151.0,130.0,172.0,0.7150000000000001,0.7150000000000001,0.55,0.88,80.625,80.625,76.92,84.33,11.485,11.485,11.16,11.81,916211.5,916211.5,600000.0,1232423.0,11.395,11.395,8.77,14.02,2.87,2.87,2.85,2.89,4.07,4.07,2.41,5.73,1.115,1.115,0.81,1.42,2.115,2.115,1.81,2.42,48.315,48.315,41.32,55.31,10.305,10.305,10.29,10.32,5.609999999999999,5.609999999999999,5.59,5.63,3.57,3.57,3.38,3.76,49.83,49.83,39.4,60.26,95.65,95.65,93.2,98.1,4.59,4.59,4.55,4.63,3.245,3.245,3.13,3.36,24.29,24.29,19.64,28.94,5.9,5.9,2.78,9.02,5.73,5.73,5.68,5.78,127.57,127.57,104.52,150.62,1,1
30,739.6433471,1.22055097,121.58998637625,26.177624035,-65.29802432,901.8604648,1.27928999775,1.1017570785,0.702597289,2.47317394,0.0,0.0,0.0,0.0,66682.55555555556,63124.0,13727.0,119441.0,2.163333333333333,2.31,0.0,5.18,51.86299943322223,28.2857682,-20.86124983,187.0833336,0.59,0.59,0.51,0.69,175.55555555555554,85.5,18.73,652.16,1.1811111111111112,1.01,0.63,2.18,18.55555555555556,20.0,15.0,22.0,7.281111111111111,-0.25,-0.95,64.38,1005548888888.8888,455000000000.0,84832000000.0,5620000000000.0,43551.77777777778,39595.0,1505.0,124585.0,113557.33333333331,109179.0,36675.0,211265.0,1.2855555555555551,1.35,1.01,1.58,75913.77777777778,76193.0,3439.0,121026.0,10.422222222222222,0.0,0.0,93.8,0.8677777777777779,0.83,0.69,1.1,63.44444444444444,50.0,1.0,250.0,7.012222222222223,-0.35,-0.94,58.17,0.9200000000000002,1.08,0.0,1.43,5.872222222222222,3.83,0.17,11.46,0.9144444444444444,0.92,0.6,1.17,156.83444444444444,117.34,0.0,385.08,10.716666666666669,8.47,0.36,23.5,269.77777777777777,156.0,6.0,1142.0,9.753333333333334,0.33,-0.94,81.78,44.03222222222222,13.85,1.93,216.5,6.544444444444444,4.43,0.2,12.68,237555.5555555556,250000.0,44000.0,350000.0,1.85,1.05,0.3,8.44,1.181111111111111,0.69,0.19,5.1,13.623333333333337,12.82,9.99,19.15,0.8866666666666666,0.74,0.63,1.43,1.8866666666666667,1.74,1.63,2.43,53.96888888888889,57.44,41.11,61.44,17.744444444444447,17.88,13.6,20.7,10.27222222222222,10.85,5.09,13.85,6.637777777777778,5.05,0.24,15.69,21.418888888888887,24.29,-9.12,85.23,95.57777777777778,95.92,88.73,99.35,9.733333333333333,9.63,6.87,12.74,1.5566666666666666,1.48,1.15,1.85,33.81666666666667,38.11,8.81,45.72,2.983333333333334,4.25,-5.52,9.34,12.75,13.63,6.65,23.28,142.5622222222222,95.6,18.73,652.16,1,-1
31,-25.63149002,0.265446309,186.6179919672778,10.50000005,-6.976744172,1208.354756,0.6360280269999999,0.609138981,0.159348845,1.182860678,0.0,0.0,0.0,0.0,138330.9,105946.5,36074.0,402961.0,4.614,5.609999999999999,0.0,8.17,62.173011149900006,37.56484692,-20.86124983,187.0833336,0.85,0.875,0.73,0.89,78.574,73.85,38.34,119.2,3.346,2.955,1.98,5.17,18.7,20.0,15.0,22.0,0.094,0.03,-0.6,0.82,3332100000000.0,636500000000.0,197000000000.0,16500000000000.0,111830.5,89097.5,33625.0,303592.0,234471.7,200238.5,73761.0,609176.0,1.3429999999999995,1.315,1.14,1.55,185364.6,199027.5,33201.0,379793.0,19.912,0.0,0.0,99.69,2.496,2.34,1.73,3.32,591.3,450.0,149.0,1750.0,0.1169999999999999,0.265,-0.76,1.15,0.817,1.04,0.0,1.4,13.194,12.445,9.21,25.43,0.7390000000000001,0.72,0.27,1.1,49.23200000000001,44.375,0.0,137.96,40.294,37.96,25.5,77.95,767.1,709.0,192.0,1905.0,0.345,0.385,-0.58,1.15,19.72,7.055,3.18,104.82,22.486,22.17,12.92,40.53,277994.4,140590.0,81180.0,1574044.0,6.739,2.715,1.46,39.66,1.144,0.42,0.17,5.75,2.567,2.0,0.16,5.65,2.1170000000000004,2.055,0.78,4.23,3.1170000000000004,3.055,1.78,5.23,34.386,32.72,19.12,56.21,11.434,11.29,8.42,14.82,6.557,6.205,4.12,9.52,5.354,5.115,3.67,7.74,22.412,29.575000000000003,-14.3,54.07,93.165,93.265,91.05,95.44,4.744,4.57,3.9,6.04,2.8460000000000005,2.665,2.04,3.6,10.266,6.93,4.06,37.18,4.499999999999999,5.215,0.57,7.78,7.566999999999998,7.365,5.7,9.69,78.136,71.94,38.95,119.2,-1,1
35,42.33058432,0.527141987,127.34339896566668,25.965853685,-5.555555555,527.1762206,0.2826016281666667,0.1061052385,-0.004252787,1.190860469,0.0,0.0,0.0,0.0,71125.14285714286,30189.0,16602.0,189687.0,3.085714285714286,3.35,0.0,6.38,68.305154797,28.2857682,-20.86124983,187.0833336,0.7657142857142857,0.8,0.59,0.84,173.01857142857142,167.49,26.61,530.34,1.727142857142857,1.13,0.66,3.87,18.857142857142858,20.0,15.0,22.0,0.5928571428571429,0.59,-0.43,2.56,3945857142857.143,743000000000.0,383000000000.0,14200000000000.0,186883.0,48355.0,12919.0,595565.0,198033.7142857143,83086.0,65946.0,523280.0,1.7685714285714285,1.75,1.05,2.42,217122.2857142857,185591.0,5842.0,527026.0,28.327142857142857,0.0,0.0,99.22,1.5,1.46,1.04,2.26,170.14285714285714,150.0,16.0,400.0,0.4757142857142856,0.39,-0.73,2.38,0.8671428571428571,0.95,0.0,1.75,18.02,11.17,5.89,49.4,1.3514285714285716,1.35,0.76,1.99,143.67285714285714,148.37,0.0,250.32,35.45285714285715,29.6,18.1,83.52,659.2857142857143,359.0,233.0,2430.0,0.8428571428571429,0.81,-0.16,2.38,17.454285714285714,15.6,8.72,29.72,24.717142857142854,17.57,13.29,48.95,271428.5714285714,200000.0,50000.0,750000.0,5.895714285714285,3.28,2.37,11.43,2.3057142857142856,1.42,0.85,5.11,28.56428571428571,30.7,10.29,56.42,1.1457142857142857,0.88,0.51,3.55,2.145714285714285,1.88,1.51,4.55,52.71428571428572,53.12,21.96,66.4,16.72,16.9,12.91,20.81,5.771428571428572,5.91,3.58,8.24,12.184285714285716,9.68,2.88,25.74,29.57571428571428,8.82,2.16,116.83,94.40571428571432,95.17,90.23,95.74,10.97142857142857,12.13,7.07,13.36,1.967142857142857,1.56,1.24,2.88,25.147142857142857,26.94,10.23,40.06,6.214285714285714,8.97,-3.33,11.73,13.46714285714286,11.01,5.09,26.73,-79.64000000000001,30.75,-1095.76,233.49,1,1
38,-47.73411588,0.6107728,249.51198150877772,73.33333334,-28.76712329,1516.481482,-0.0558408671111111,0.004403834,-0.765364468,0.489162754,0.0,0.0,0.0,0.0,162090.2,97714.0,42388.0,575009.0,1.501,1.785,0.0,3.24,62.173011149900006,37.56484692,-20.86124983,187.0833336,0.576,0.61,0.24,0.66,81.078,66.5,31.34,213.39,1.507,1.3050000000000002,0.13,3.19,18.7,20.0,15.0,22.0,0.152,0.08,-0.43,0.9,6679200000000.0,875000000000.0,114000000000.0,39800000000000.0,121962.1,60965.0,15881.0,456962.0,229288.1,143995.0,63897.0,780200.0,1.66,1.465,1.04,3.59,244877.5,160677.0,9026.0,1036984.0,19.956,0.0,0.0,99.87,1.066,1.02,0.63,1.55,198.2,200.0,12.0,450.0,0.1689999999999999,0.11,-0.9,1.47,0.7450000000000001,0.925,0.0,1.48,8.114999999999998,7.005,3.37,19.33,1.249,1.265,0.89,2.05,170.06900000000002,178.665,0.0,411.71,16.754,13.905,8.87,36.36,362.6,264.0,101.0,1007.0,0.6009999999999999,0.42,-0.28,2.26,28.621,15.25,6.61,131.71,11.794,9.345,5.02,25.83,1082800.0,300000.0,30000.0,4484000.0,2.693,2.015,0.47,8.04,3.072,1.07,0.27,18.2,7.569000000000001,1.15,0.25,36.34,1.005,0.925,0.1,2.9,2.005,1.925,1.1,3.9,56.354,51.89,25.66,91.06,16.638,15.785,12.83,21.87,11.441,10.565,6.87,16.12,7.709,7.045,3.26,13.83,29.361,29.96,0.36,63.24,80.708,80.97,70.45,90.23,4.619,4.675,3.84,5.25,2.067,1.855,1.31,2.83,34.578,31.2,5.74,125.67,9.716,9.115,-12.06,27.24,11.677,10.6,8.58,17.04,14.791999999999996,62.91,-199.74,106.73,-1,1
52,168.6832118,0.743373069,111.92569097288887,108.4676737,-56.67752442,372.2018725,0.2933249011111111,0.341429885,-0.259049809,0.937608851,0.0,0.0,0.0,0.0,320196.9,210731.0,75253.0,727566.0,5.7780000000000005,6.21,0.0,12.65,62.173011149900006,37.56484692,-20.86124983,187.0833336,0.8560000000000001,0.865,0.75,0.9,160.46300000000002,133.12,66.22,404.66,9.902,6.79,2.31,44.93,18.7,20.0,15.0,22.0,0.202,0.24,-0.84,0.98,5325300000000.0,1235000000000.0,528000000000.0,31400000000000.0,247287.6,156668.5,9523.0,612130.0,371537.0,254886.5,115106.0,835940.0,1.2379999999999998,1.19,1.04,1.45,219908.1,136199.0,33891.0,519638.0,19.18,0.0,0.0,99.13,2.2510000000000003,2.245,1.52,2.8,1940.0,1975.0,50.0,5000.0,0.9420000000000004,0.315,-0.92,7.53,0.7899999999999999,0.93,0.0,1.35,18.353,18.54,2.08,32.11,0.5609999999999999,0.53,0.34,0.86,50.465,52.975,0.0,134.99,57.863,68.33500000000001,8.51,80.05,1759.4,1798.0,40.0,3923.0,0.9430000000000002,0.41,-0.93,5.99,21.386,13.57,5.84,67.73,29.480999999999995,26.325,3.89,58.4,160800.0,195000.0,24000.0,195000.0,8.605,3.975,1.48,39.23,1.368,0.72,0.23,6.2,8.145999999999999,4.705,2.63,33.95,2.351,2.27,1.09,3.48,3.351,3.27,2.09,4.48,31.948,31.255,22.32,47.93,13.066,14.255,4.96,18.2,11.198,11.725,3.24,16.22,8.356,8.3,0.41,16.16,26.259,33.510000000000005,-18.28,61.88,96.204,96.545,94.0,97.94,1.883,1.9,1.51,2.26,2.701,2.62,1.93,3.67,6.067,6.0,1.95,11.72,9.387,7.38,2.91,29.53,12.99,13.03,4.22,21.76,-77.45900000000002,144.745,-2087.96,225.65,1,1
54,-3.545527831,0.41309237,171.9921782,42.76964228,-13.53211006,615.9615383,0.522319549,0.7161258125000001,-0.244572008,0.901598579,0.0,0.0,0.0,0.0,68453.8,66574.0,5793.0,121729.0,5.348000000000001,4.35,1.34,8.69,101.561959148,107.7122458,11.2071741,187.0833336,0.884,0.9,0.83,0.93,45.638000000000005,34.65,26.03,71.34,3.3199999999999994,3.11,1.59,4.85,20.0,20.0,20.0,20.0,-0.226,-0.22,-0.54,0.06,3799800000000.0,613000000000.0,427000000000.0,8880000000000.0,47693.2,45391.0,-24213.0,120496.0,130916.2,89621.0,41556.0,244223.0,1.848,1.76,1.46,2.31,206133.8,93280.0,81068.0,447647.0,36.004,0.0,0.0,94.92,2.272,2.38,1.53,3.37,347.8,300.0,140.0,600.0,-0.0799999999999999,0.08,-1.57,1.36,1.19,1.15,0.96,1.5,10.448,9.9,7.88,14.66,0.784,0.72,0.5,1.21,155.73200000000003,125.53,65.58,310.81,33.864,29.03,21.14,48.97,228.2,273.0,-365.0,644.0,-0.046,0.07,-1.53,0.99,45.56,40.25,-16.69,120.14,16.116,15.22,12.04,20.54,172138.4,100692.0,50000.0,330000.0,11.0,7.68,3.42,22.93,2.066,1.56,0.46,4.67,5.5760000000000005,5.12,2.94,8.64,2.75,2.47,1.35,4.85,3.75,3.47,2.35,5.85,29.308,28.85,17.08,42.55,11.669999999999998,13.51,3.15,17.39,6.779999999999999,6.06,0.44,12.92,4.24,4.09,-1.83,8.81,77.076,59.23,46.12,155.92,87.694,90.32,74.35,95.47,4.986,4.72,2.77,7.48,2.406,2.05,1.7,4.19,12.2,11.25,7.63,18.25,4.7620000000000005,5.66,-1.14,10.58,7.732000000000001,6.74,0.85,13.16,20.372000000000003,31.32,-60.79,71.34,-1,1
55,90.86573393,0.330588327,125.690953427,94.18181819,9.929078069,370.0,0.3253219918571428,0.492703325,-1.485621141,1.503566348,0.0,0.0,0.0,0.0,222163.0,200872.5,66316.0,456900.0,1.7225,1.405,0.0,3.85,76.788199141125,66.19342691,-3.726529991,187.0833336,0.8612500000000001,0.87,0.83,0.88,73.0575,70.41999999999999,27.25,152.56,4.859999999999999,2.915,0.97,18.02,18.125,20.0,15.0,20.0,2.41,0.255,-9.88,27.06,3313500000000.0,1087500000000.0,379000000000.0,13100000000000.0,197606.125,188563.5,15992.0,402820.0,243251.25,222637.5,76033.0,474024.0,1.76125,1.6949999999999998,1.02,2.39,363851.25,347467.0,6350.0,690032.0,23.55625,0.0,0.0,96.86,1.585,1.5950000000000002,1.37,1.87,498.375,434.5,39.0,1000.0,1.83,-0.015,-9.89,23.92,0.97875,1.07,0.0,2.33,18.56625,19.375,6.8,31.73,1.01125,0.775,0.37,1.96,106.0775,52.06,0.0,328.82,47.73875,43.91,30.91,85.91,708.5,653.0,198.0,1219.0,3.352500000000001,0.335,-11.5,34.45,17.259999999999998,14.235,3.43,37.56,23.495,25.94,8.85,36.75,242524.0,330196.0,62057.0,330196.0,5.061249999999999,3.06,1.97,14.54,1.6999999999999995,0.885,0.53,5.22,25.786250000000003,16.314999999999998,1.9,74.57,1.76125,1.075,0.53,4.38,2.76125,2.075,1.53,5.38,44.68875,48.785,18.6,65.44,15.845,15.29,9.61,20.1,14.26625,13.565,8.47,19.27,11.29125,12.005,2.33,17.71,36.88,32.835,-21.31,98.71,96.29875,98.005,85.58,98.62,1.87625,1.915,1.25,2.6,1.75,1.8,1.25,2.03,14.165,13.55,9.04,19.4,9.2025,6.395,-8.76,34.24,15.1925,15.94,4.99,23.38,42.9175,64.185,-176.35,152.56,1,1
56,8.502634604,0.586433814,199.3871930982857,59.63855415,-33.33333334,1033.096927,0.7099830661428571,0.820520054,-0.13886708,1.196133713,0.0,0.0,0.0,0.0,739437.625,556163.0,155629.0,1999800.0,1.84375,1.7,0.39,4.21,63.938473014875,37.56484692,-20.86124983,187.0833336,0.52125,0.53,0.35,0.65,292.45,62.435,-6.31,1977.86,1.3362500000000002,1.095,0.39,2.76,19.625,20.0,15.0,22.0,0.1862499999999999,0.035,-0.37,1.19,12678000000000.0,3005000000000.0,572000000000.0,44600000000000.0,562140.5,375482.5,101769.0,1450898.0,931817.25,675722.5,229793.0,2520146.0,1.62,1.86,0.65,2.15,796696.0,732899.0,-306426.0,2464625.0,24.40875,0.0,0.0,99.26,0.8925000000000001,0.915,0.62,1.26,126.25,80.0,21.0,460.0,0.25,0.06,-0.76,1.58,1.24625,1.12,0.57,2.02,13.80625,13.07,6.38,20.46,1.13125,1.105,0.46,1.69,93.57875,46.78,0.13,287.34,27.19875,25.52,15.94,44.8,628.125,629.0,219.0,1032.0,0.51125,0.375,-0.35,1.58,13.72375,6.625,3.83,37.35,16.4075,14.55,7.12,23.87,2114976.75,630000.0,315000.0,6622407.0,2.5325,1.905,1.08,5.12,2.5325,1.17,0.55,8.65,1.785,1.3,0.58,4.89,0.92125,0.82,0.22,2.18,1.92125,1.82,1.22,3.18,56.89,55.135,31.42,81.96,27.12125,26.785,23.15,33.08,21.255,21.795,15.68,26.25,15.7725,15.285,10.25,23.18,32.75875,40.49,-6.43,73.74,81.51499999999999,82.88499999999999,50.1,94.91,6.588750000000001,6.455,5.21,8.31,1.7475,1.765,1.35,2.21,31.4325,24.855,15.76,86.93,14.65,13.305,4.6,24.06,23.06125,22.93,17.23,30.11,67.34875,63.07,-116.87,337.91,-1,1
61,213.1071022,0.145850535,116.69507970476668,47.59825323,-12.13592235,424.9668869,0.293049323,0.144544723,-0.154395184,0.759388518,0.0,0.0,0.0,0.0,199410.2,119981.5,35116.0,918573.0,10.549,8.04,0.0,48.88,62.173011149900006,37.56484692,-20.86124983,187.0833336,0.929,0.925,0.9,0.96,128.44700000000003,128.015,50.1,217.33,10.027,10.535,3.82,14.32,18.7,20.0,15.0,22.0,0.289,-0.015,-0.49,2.43,3745870000000.0,655000000000.0,69370000000.0,24900000000000.0,143436.1,47956.5,11229.0,824001.0,507619.9,304369.0,152428.0,1649908.0,1.111,1.09,1.06,1.27,178227.9,66334.0,25036.0,1008609.0,19.142000000000003,0.0,0.0,97.79,1.7439999999999998,1.735,1.21,2.23,572.7,525.0,230.0,1206.0,0.8089999999999999,0.5449999999999999,-0.73,4.66,0.843,1.045,0.0,1.11,7.474000000000001,5.165,1.91,21.65,0.9580000000000002,0.97,0.88,0.99,73.598,51.98,0.0,224.08,57.057,50.18,22.9,102.5,2030.2,1173.5,320.0,8807.0,0.8539999999999999,0.5449999999999999,-0.39,4.65,19.296000000000003,10.735,3.89,82.55,14.626,11.635000000000002,3.83,33.95,63617.4,35000.0,35000.0,204058.0,7.741,4.575,1.2,20.51,0.767,0.35,0.1,3.15,4.313,2.595,1.84,12.55,7.903000000000001,8.145,3.36,10.55,8.903000000000002,9.145,4.36,11.55,12.253,10.96,8.65,22.92,21.648000000000003,21.175,18.7,24.97,6.992999999999999,6.345000000000001,4.92,11.59,3.996,2.955,1.59,10.6,29.457,21.01,-4.77,91.62,96.864,98.37,86.56,99.81,14.746,15.75,9.56,20.19,1.716,1.63,1.45,2.04,3.059,2.615,1.64,4.94,3.716,3.575,-2.72,7.86,7.57,6.54,5.03,14.08,117.021,113.2,50.1,217.33,1,1
62,85.48373489,0.414482895,94.59668659211113,6.940063132,-48.55861627,684.5026178,0.3410176005555555,0.360520961,-0.083179347,0.630318722,0.0,0.0,0.0,0.0,609999.5,575126.5,239661.0,1614729.0,1.865,2.07,0.0,3.64,62.173011149900006,37.56484692,-20.86124983,187.0833336,0.5800000000000001,0.58,0.45,0.74,-7.508999999999999,-7.74,-27.06,-1.29,11.573000000000002,9.745,6.44,20.13,18.7,20.0,15.0,22.0,0.0649999999999999,-0.155,-0.58,0.96,5160000000000.0,1555000000000.0,857000000000.0,26100000000000.0,175614.6,103405.5,16517.0,892303.0,1452168.8,1115847.0,389831.0,4035591.0,0.7500000000000002,0.72,0.6,1.02,-713195.2,-651410.0,-1296274.0,85749.0,19.504,0.0,0.0,97.56,1.1190000000000002,1.025,0.87,1.87,646.2,339.5,65.0,2520.0,0.906,-0.08,-0.86,6.04,0.413,0.47,0.0,0.69,5.504,4.065,1.47,14.5,0.3389999999999999,0.345,0.25,0.41,59.33399999999999,68.425,0.0,110.45,49.477,37.260000000000005,23.55,98.22,761.3,424.0,68.0,2478.0,1.0239999999999998,0.335,-0.8,6.04,34.108999999999995,24.265,3.26,111.33,7.627,5.94,1.94,23.41,241382.4,240000.0,82304.0,360000.0,7.278,3.82,2.26,23.15,0.786,0.42,0.31,2.24,6.093000000000001,5.84,3.72,8.8,10.382,9.275,4.5,20.13,11.382,10.275,5.5,21.13,9.964,9.73,4.73,18.19,30.604,32.295,22.61,34.65,14.006,13.805,9.02,19.12,3.3400000000000007,2.435,0.48,7.84,25.405,27.83,4.19,73.18,88.684,88.0,81.69,96.61,16.998,18.81,11.36,21.45,1.875,1.875,1.5,2.18,5.615,5.359999999999999,3.09,8.8,14.309,14.445,2.9,23.56,13.988000000000005,13.925,9.75,18.51,-37.612,-10.1,-274.91,-1.29,1,1
73,378.4458599,0.44883296,63.27094073566667,-6.572774373,-28.99034892,419.4087403,0.0483378563333333,0.059918571,-0.13306052,0.218842077,0.0,0.0,0.0,0.0,11222.42857142857,3814.0,-5906.0,35024.0,0.8428571428571427,0.82,0.0,1.63,52.859556088428576,28.2857682,-20.86124983,187.0833336,0.6857142857142858,0.66,0.64,0.78,62.85857142857143,31.37,16.84,160.15,1.1257142857142857,1.2,0.38,1.53,18.857142857142858,20.0,15.0,22.0,6.351428571428571,-0.42,-4.59,49.18,1297571428571.4285,723000000000.0,225000000000.0,4770000000000.0,36805.857142857145,20687.0,4640.0,128066.0,23223.14285714286,17333.0,10012.0,48892.0,2.145714285714286,1.56,1.39,4.07,82489.85714285714,63104.0,46862.0,135319.0,13.792857142857144,0.0,0.0,96.55,0.4971428571428572,0.51,0.32,0.75,296.2857142857143,32.0,5.0,1500.0,0.9457142857142858,-0.29,-6.24,9.15,0.3814285714285714,0.28,0.0,0.97,15.871428571428575,8.05,2.12,63.26,0.9257142857142858,0.74,0.64,1.59,369.8671428571429,350.89,0.0,799.95,25.982857142857146,15.06,4.59,87.98,481.4285714285714,269.0,46.0,1970.0,1.0514285714285714,-0.3,-6.26,9.11,62.33285714285714,35.0,8.85,139.69,19.68142857142857,14.26,3.95,58.56,92714.28571428572,100000.0,65000.0,127000.0,7.075714285714286,4.11,2.47,23.98,8.180000000000001,7.47,2.58,17.64,2.3842857142857143,2.22,0.75,5.15,0.8957142857142857,0.91,0.24,1.36,1.895714285714286,1.91,1.24,2.36,54.7,52.34,42.3,80.35,17.705714285714286,13.12,10.34,31.45,7.757142857142857,3.12,-6.1,21.76,32.029999999999994,14.52,3.05,111.63,24.312857142857144,31.54,-15.62,55.14,96.50285714285714,96.33,95.0,97.83,10.197142857142856,9.7,6.84,16.44,0.7000000000000001,0.72,0.48,0.95,71.73285714285714,67.15,46.95,109.47,2.835714285714286,1.41,-58.33,54.38,37.23571428571428,21.42,5.66,118.07,62.23285714285714,40.96,9.7,161.58,1,1
